Ensembl	CDDP-25-1	CDDP-25-2	CDDP-25-3	CDDP-50-1	CDDP-50-2	CDDP-50-3	CON-1	CON-2	CON-3	symbol																		
ENSG00000229782.1	1.915362884	0.899570893	3.170883459	10.52061078	19.16475183	12.84237873	4.240613155	7.565837275	5.643772184	AC118754.1																		
ENSG00000183018.8	162.8058452	218.595727	136.3479887	210.4122157	330.591969	210.2939516	1587.402858	1666.165498	1493.180869	SPNS2																		
ENSG00000132382.14	1073.560897	1183.835295	996.7143671	1361.667624	1563.524337	1476.873554	1231.898122	1246.681853	1206.154741	MYBBP1A																		
ENSG00000167741.10	75.65683392	62.9699625	82.44296992	24.04711036	59.09131813	52.97481225	2.827075437	2.521945758	4.031265846	GGT6																		
ENSG00000161905.12	4.78840721	0.899570893	3.170883459	4.508833193	4.791187957	1.605297341	2.827075437	1.681297172	0.806253169	ALOX15																		
ENSG00000141456.14	1710.419056	1877.404453	1600.239185	1907.236441	2103.331513	1709.641668	1174.649844	1193.720992	1182.773399	PELP1																		
ENSG00000244184.1	7.661451537	8.995708928	7.39872807	16.53238837	7.985313261	19.26356809	7.067688592	3.362594344	3.225012676	AC091153.3																		
ENSG00000141480.17	769.9758794	746.643841	620.4361967	721.4133109	605.2867452	579.51234	431.1290041	485.0542342	450.6955215	ARRB2																		
ENSG00000161920.9	93.85278132	92.65580196	61.30374687	33.06477675	43.12069161	38.52713618	135.699621	109.2843162	132.2255197	MED11																		
ENSG00000161921.14	308.3734244	289.6618275	287.4934336	330.6477675	309.8301545	308.2170894	86.22580082	94.99329023	81.43157008	CXCL16																		
ENSG00000141497.13	9.576814421	17.99141786	14.79745614	16.53238837	22.35887713	25.68475745	7.067688592	3.362594344	9.675038029	ZMYND15																		
ENSG00000182853.11	98.64118853	112.4463616	134.2340664	157.8091618	175.6768917	150.89795	5.654150874	15.13167455	8.86878486	VMO1																		
ENSG00000280254.1	138.8638091	145.7304846	214.563114	180.3533277	183.662205	183.0038968	29.68429209	26.06010617	33.05637993	AC233723.2																		
ENSG00000182327.7	160.8904823	158.3244771	194.4808521	285.5594356	271.5006509	239.1893038	69.97011706	51.27956375	56.43772184	GLTPD2																		
ENSG00000142507.9	2951.574205	3056.741894	3788.148772	5804.371264	5406.057078	5165.846843	1677.869272	1799.828623	1660.075275	PSMB6																		
ENSG00000262165.2	5.746088653	10.79485071	7.39872807	18.03533277	19.16475183	17.65827075	4.240613155	2.521945758	3.225012676	AC233723.1																		
ENSG00000129219.13	529.5978375	543.3408193	382.6199373	383.2508214	381.6979739	412.5614166	406.392094	416.1210501	456.3392937	PLD2																		
ENSG00000141503.15	2636.49701	2823.753033	2206.934887	1190.331963	1549.150773	1298.685549	2046.802616	2073.880062	2107.545784	MINK1																		
ENSG00000205710.3	49.79943499	39.58111928	26.42402882	24.04711036	28.74712774	30.50064947	9.18799517	7.565837275	9.675038029	C17orf107																		
ENSG00000185245.7	49.79943499	53.07468268	97.24042606	93.18255265	99.01788444	118.7920032	26.15044779	20.17556607	18.54382289	GP1BA																		
ENSG00000108528.13	580.3549539	574.8258005	639.4614975	805.5781971	688.3340031	658.1719097	876.3933854	925.5540933	856.2408656	SLC25A11																		
ENSG00000108523.15	1056.322631	1140.655892	1060.132036	1235.420295	1194.602864	1110.86576	1381.026351	1519.051995	1414.168059	RNF167																		
ENSG00000108518.7	5071.880917	5261.590152	5175.938766	8762.165838	9860.264815	7668.505397	8987.979583	8999.143114	8303.601389	PFN1																		
ENSG00000108515.17	625.3659817	735.8489903	876.2207957	930.3225821	1151.482172	961.5731071	149.1282293	145.4322054	148.3505831	ENO3																		
ENSG00000091640.7	491.2905798	480.3708568	485.1451692	659.7925906	672.3633766	648.5401257	604.9941435	587.6133617	570.8272437	SPAG7																		
ENSG00000108509.20	475.0099953	526.2489723	449.20849	426.8362089	535.0159885	515.3004464	395.0837923	393.4235383	382.9702553	CAMTA2																		
ENSG00000262678.1	7.661451537	9.895279821	14.79745614	13.52649958	19.16475183	30.50064947	1.413537718	3.362594344	2.418759507	AC004771.4																		
ENSG00000196388.8	71.82610816	99.8523691	89.84169799	174.3415501	143.7356387	93.10724576	48.06028243	43.71372648	46.76268381	INCA1																		
ENSG00000129250.11	2962.1087	3000.968498	2496.542243	1558.55334	1874.951554	1650.245666	2724.593952	2935.544863	2297.015279	KIF1C																		
ENSG00000180787.5	58.41856797	56.67296625	76.10120301	39.07655434	19.16475183	33.71124416	105.30856	66.4112383	70.14402571	ZFP3																		
ENSG00000167840.13	89.06437411	94.45494374	68.70247494	67.63249789	33.5383157	69.02778565	104.6017912	78.18031851	91.91286128	ZNF232																		
ENSG00000234327.7	19.15362884	20.69013053	30.65187343	30.05888795	43.12069161	33.71124416	17.66922148	19.33491748	18.54382289	AC012146.1																		
ENSG00000129204.16	27.77276182	35.08326482	35.9366792	60.11777591	54.30013018	51.3695149	12.01507061	10.08778303	13.70630387	USP6																		
ENSG00000180626.9	160.8904823	139.4334884	147.9745614	124.744385	135.7503254	138.0555713	134.2860833	129.4598823	130.6130134	ZNF594																		
ENSG00000029725.16	527.6824746	542.4412484	377.3351316	297.5829907	341.7714076	353.165415	1036.123148	1060.898516	1009.428968	RABEP1																		
ENSG00000108559.11	379.2418511	429.9948868	338.2275689	386.2567102	533.4189259	388.4819565	866.4986214	928.9166877	954.6037522	NUP88																		
ENSG00000129197.14	520.0210231	546.9391028	544.3349937	462.9068745	451.9687306	608.4076922	392.2567169	414.439753	384.5827617	RPAIN																		
ENSG00000263272.1	88.10669267	57.57253714	86.67081453	51.10010952	84.64432057	77.05427236	24.03014121	26.06010617	20.9625824	AC004148.1																		
ENSG00000108561.8	2688.211808	2425.243127	2868.592569	4100.032317	3143.0193	3685.762694	3184.70048	3186.058141	2958.949131	C1QBP																		
ENSG00000005100.12	995.0310183	975.1348478	882.5625626	667.3073126	726.6635068	630.8818549	736.4531513	762.4682676	712.7278015	DHX33																		
ENSG00000072849.10	576.5242281	537.043823	720.8475062	743.9574768	581.3308054	704.7255326	458.6929896	477.4883969	420.8641543	DERL2																		
ENSG00000167842.15	417.5491087	417.4008943	450.2654511	443.3685973	487.1041089	444.6673634	303.2038406	342.1439746	292.6699004	MIS12																		
ENSG00000091592.15	20.11131028	16.19227607	22.19618421	22.54416596	38.32950365	17.65827075	17.66922148	13.45037738	8.86878486	NLRP1																		
ENSG00000179314.13	124.4985875	91.75623107	52.84805764	30.05888795	63.88250609	38.52713618	241.7149499	297.5895995	260.4197736	WSCD1																		
ENSG00000129195.15	196.3246956	203.3030218	359.366792	399.7832098	185.2592677	309.8223868	506.7532721	465.7193167	482.9456483	PIMREG																		
ENSG00000091622.15	62.24929374	51.27554089	50.73413534	97.69138585	134.1532628	97.92313779	378.8281085	385.0170524	338.626331	PITPNM3																		
ENSG00000198920.9	534.3862447	519.0524052	515.7970426	374.233155	394.4744751	427.0090926	428.3019287	407.7145643	403.9328377	KIAA0753																		
ENSG00000282936.1	120.6678617	143.031772	153.2593672	190.8739385	221.9917087	194.2409782	29.68429209	34.46659203	36.28139261	AC004706.3																		
ENSG00000129235.10	888.7283783	804.2163782	911.1005138	1245.940906	1125.92917	1072.338624	525.8360313	572.4816871	588.5648134	TXNDC17																		
ENSG00000108590.10	154.1867122	163.7219025	143.7467168	178.8503833	134.1532628	162.1350314	134.2860833	116.0095049	99.97539297	MED31																		
ENSG00000256806.5	57.46088653	38.68154839	50.73413534	57.11188711	28.74712774	44.94832554	45.23320699	31.10399769	33.05637993	C17orf100																		
ENSG00000262943.7	109.1756844	116.9442161	106.7530764	160.8150505	180.4680797	205.4780596	70.67688592	79.0209671	60.46898768	ALOX12P2																		
ENSG00000215067.9	55.54552364	77.36309678	91.9556203	121.7384962	167.6915785	125.2131926	17.66922148	31.94464627	23.3813419	ALOX12-AS1																		
ENSG00000263316.1	0.957681442	5.397425357	7.39872807	6.011777591	3.194125304	1.605297341	7.774457451	2.521945758	5.643772184	AC027763.2																		
ENSG00000262089.1	73.74147104	73.76481321	150.0884837	109.714941	138.9444507	134.8449766	16.96245262	26.06010617	27.41260775	AC040977.1																		
ENSG00000108839.11	236.5473162	234.788003	333.9997243	417.8185425	386.4891618	404.5349299	45.23320699	37.82918638	33.05637993	ALOX12																		
ENSG00000219200.11	82.36060402	100.75194	146.9176002	192.3768829	214.0063954	174.9774101	47.35351357	39.51048355	38.70015212	RNASEK																		
ENSG00000258315.5	12.44985875	10.79485071	17.9683396	7.514721988	39.92656631	12.84237873	1.413537718	5.884540103	4.031265846	C17orf49																		
ENSG00000174327.6	106.3026401	111.5467907	81.38600877	49.59716512	60.68838079	65.81719097	356.211505	349.7098118	406.3515972	SLC16A13																		
ENSG00000161944.16	1.915362884	0.899570893	2.113922306	4.508833193	3.194125304	1.605297341	2.827075437	2.521945758	4.031265846	ASGR2																		
ENSG00000141505.11	13.40754019	8.995708928	16.91137845	24.04711036	43.12069161	25.68475745	4.947382014	6.725188689	10.4812912	ASGR1																		
ENSG00000132535.18	127.3716318	152.0274809	112.0378822	121.7384962	105.406135	138.0555713	235.3540301	206.7995522	240.2634444	DLG4																		
ENSG00000072778.19	6559.160197	6736.886416	7517.107719	9925.444802	9079.301178	9066.719381	4457.591195	4583.216092	4420.686126	ACADVL																		
ENSG00000004975.11	948.1046277	985.0301276	949.1511153	894.2519166	887.9668346	951.9413231	1152.033241	1246.681853	1362.567856	DVL2																		
ENSG00000040633.12	753.6952949	778.1288223	721.9044674	556.0894271	490.2982342	651.7507204	750.5885285	670.8375717	801.4156501	PHF23																		
ENSG00000170296.9	50.75711643	62.0703916	63.41766917	63.1236647	55.89719283	64.21189363	45.93997585	36.1478892	37.89389895	GABARAP																		
ENSG00000279641.1	63.20697518	78.26266767	164.8859398	157.8091618	196.4387062	186.2144915	2.827075437	1.681297172	2.418759507	AC120057.3																		
ENSG00000175826.11	1147.302368	1090.279922	1192.25218	1104.664132	1042.881912	937.493647	1502.590595	1553.518587	1471.412034	CTDNEP1																		
ENSG00000170291.14	539.1746519	502.8601291	592.9552067	637.2484246	541.4042391	547.4063932	363.2791936	445.5437506	388.6140275	ELP5																		
ENSG00000181885.18	29.6881247	35.08326482	32.76579574	61.6207203	62.28544344	46.55362288	44.52643813	51.27956375	54.8252155	CLDN7																		
ENSG00000132507.17	5872.502603	6034.321549	6670.481836	8802.745337	8212.096158	7572.187556	8162.473555	8545.192878	7470.741865	EIF5A																		
ENSG00000132522.15	94.81046277	138.5339175	124.721416	312.6124347	249.1417738	221.531033	77.74457451	73.13642699	59.66273451	GPS2																		
ENSG00000215041.9	1141.556279	1074.987217	1292.66349	1582.600451	1515.612457	1566.770205	446.677919	464.0380195	482.1393951	NEURL4																		
ENSG00000072818.11	63.20697518	95.35451464	124.721416	180.3533277	263.5153376	183.0038968	14.13537718	30.2633491	24.18759507	ACAP1																		
ENSG00000213859.4	1363.738374	1410.52716	1487.144342	1325.596959	1349.517941	1078.759813	231.8201858	230.3377126	210.4320771	KCTD11																		
ENSG00000174292.12	294.9658842	305.8541036	281.1516667	285.5594356	341.7714076	296.980008	120.8574749	138.7070167	120.9379754	TNK1																		
ENSG00000187838.16	4.78840721	7.196567142	5.284805764	4.508833193	4.791187957	4.815892022	1.413537718	0.840648586	2.418759507	PLSCR3																		
ENSG00000205544.3	55.54552364	52.17511178	95.12650376	109.714941	62.28544344	160.5297341	124.3913192	140.3883139	166.894406	TMEM256																		
ENSG00000169992.9	955.7660792	950.8464337	1207.049637	1065.587578	1020.523035	1207.1836	725.8516184	829.7201545	738.5279029	NLGN2																		
ENSG00000181284.2	122.5832246	116.0446452	86.67081453	63.1236647	75.06194466	69.02778565	145.594385	111.806262	153.1881021	TMEM102																		
ENSG00000161958.10	18.1959474	10.79485071	2.113922306	13.52649958	9.582375913	17.65827075	4.240613155	11.76908021	4.837519015	FGF11																		
ENSG00000170175.10	45.01102778	38.68154839	19.02530075	46.59127633	67.07663139	51.3695149	43.11290041	40.35113213	37.89389895	CHRNB1																		
ENSG00000174282.11	2060.930463	1981.754677	1593.897418	643.2602022	895.9521479	764.1215342	1761.267997	1674.571984	1797.944567	ZBTB4																		
ENSG00000259224.2	39.26493913	49.4763991	70.81639724	111.2178854	242.7535231	229.5575197	2.827075437	3.362594344	4.031265846	SLC35G6																		
ENSG00000181222.15	8994.544104	8931.839395	9874.13109	10332.74273	11398.23615	9983.344162	2077.900446	2289.926749	2201.877405	POLR2A																		
ENSG00000239697.10	57.46088653	39.58111928	57.07590225	63.1236647	79.85313261	64.21189363	105.30856	92.47134447	97.55663346	TNFSF12																		
ENSG00000161955.16	146.5252606	162.8223316	145.8606391	157.8091618	86.24138322	97.92313779	129.3387012	140.3883139	135.4505324	TNFSF13																		
ENSG00000161956.12	422.337516	455.1828718	410.1009273	341.1683783	383.2950365	399.7190379	419.1139335	457.3128309	409.5766099	SENP3																		
ENSG00000161960.14	214.520643	234.788003	233.5884148	258.5064364	255.5300244	280.9270346	63.60919733	58.84540103	54.8252155	EIF4A1																		
ENSG00000233223.2	107.2603215	143.9313428	153.2593672	214.9210489	226.7828966	197.4515729	81.27841881	79.86161568	71.75653205	AC016876.2																		
ENSG00000129255.15	743.1607991	775.4301096	995.657406	1292.532182	1143.496859	1118.892247	982.4087143	1077.711487	917.5161064	MPDU1																		
ENSG00000129194.7	113.9640916	125.939925	161.7150564	211.9151601	281.0830268	248.8210878	27.56398551	21.85686324	24.18759507	SOX15																		
ENSG00000129245.11	1987.188992	2033.030218	2011.397074	2086.086824	1721.633539	1886.224375	988.0628652	942.367065	977.178841	FXR2																		
ENSG00000129214.14	19.15362884	23.38884321	27.48098997	16.53238837	38.32950365	32.10594682	9.894764029	7.565837275	9.675038029	SHBG																		
ENSG00000141504.11	1595.497283	1604.834473	1915.213609	2173.257599	1849.398551	2080.465354	399.3244055	333.7374887	436.1829645	SAT2																		
ENSG00000129244.8	4.78840721	3.598283571	4.227844611	4.508833193	6.388250609	28.89535213	0.706768859	3.362594344	5.643772184	ATP1B2																		
ENSG00000141510.16	1476.744784	1346.657627	1452.264624	1158.770131	1022.120097	1208.788898	2218.547449	2241.169131	2410.696976	TP53																		
ENSG00000262251.1	7.661451537	28.78626857	28.53795113	54.10599832	97.42082179	70.63308299	8.481226311	5.884540103	5.643772184																			
ENSG00000141499.16	572.6935024	573.9262296	850.853728	894.2519166	1284.038372	931.0724576	275.6398551	304.3147882	316.0512423	WRAP53																		
ENSG00000108947.4	55.54552364	67.46781696	45.44932957	51.10010952	52.70306752	81.87016438	173.1583705	170.651663	180.6007099	EFNB3																		
ENSG00000183914.14	9.576814421	18.89098875	17.9683396	25.55005476	46.31481692	38.52713618	5.654150874	10.08778303	6.450025353	DNAH2																		
ENSG00000132510.10	1529.417263	1846.819043	2086.441316	2334.07265	2631.959251	2141.466653	344.9032033	337.9407316	382.9702553	KDM6B																		
ENSG00000167874.6	49.79943499	44.07897375	52.84805764	75.14721988	83.04725792	99.52843513	2.827075437	4.203242931	6.450025353	TMEM88																		
ENSG00000183011.13	603.3393085	633.2979085	767.353797	1229.408517	1063.643726	966.3889991	493.3246637	462.3567224	534.5458511	NAA38																		
ENSG00000280046.1	31.60348759	29.68583946	67.64551378	63.1236647	75.06194466	89.89665108	4.947382014	5.884540103	6.450025353	AC104581.4																		
ENSG00000170004.16	3082.776562	3305.02346	3607.408415	3736.319773	3583.808592	4241.195574	2304.77325	2325.233989	2698.529357	CHD3																		
ENSG00000179859.9	55.54552364	77.36309678	67.64551378	63.1236647	70.2707567	81.87016438	40.99259383	24.378809	34.66888627	RNF227																		
ENSG00000170049.9	18.1959474	25.187985	15.85441729	34.56772115	31.94125304	25.68475745	14.84214604	21.85686324	18.54382289	KCNAB3																		
ENSG00000170043.11	1084.095392	961.6412844	1199.650908	1113.681799	1007.746534	1115.681652	1175.356613	1234.912773	1353.699071	TRAPPC1																		
ENSG00000170037.13	517.1479787	527.1485432	585.5564787	807.0811415	685.1398778	677.4354778	665.7762654	750.6991874	630.4899782	CNTROB																		
ENSG00000179477.9	50.75711643	40.48069018	25.36706767	16.53238837	54.30013018	22.47416277	5.654150874	10.08778303	5.643772184	ALOX12B																		
ENSG00000214999.3	69.91074527	51.27554089	46.50629073	37.57360994	30.34419039	17.65827075	17.66922148	21.01621465	13.70630387	AC129492.1																		
ENSG00000179148.9	202.0707843	200.6043091	149.0315226	153.3003286	285.8742148	131.6343819	21.20306578	24.378809	8.062531691	ALOXE3																		
ENSG00000179111.8	30.64580615	30.58541036	24.31010652	46.59127633	38.32950365	49.76421756	25.44367893	22.69751183	23.3813419	HES7																		
ENSG00000179094.15	233.6742719	205.1021636	289.6073559	353.1919334	431.2069161	382.0607671	77.03780565	64.72994113	116.9067095	PER1																		
ENSG00000220205.8	644.5196105	618.9047743	707.1070113	652.2778686	613.2720585	690.2778565	328.6475195	311.0399769	291.057394	VAMP2																		
ENSG00000179029.14	95.76814421	76.46352589	115.2087657	93.18255265	59.09131813	57.79070427	178.8125214	184.9426889	179.7944567	TMEM107																		
ENSG00000196544.7	90.02205556	108.848078	112.0378822	94.68549705	62.28544344	65.81719097	126.5116258	121.0533964	139.4817983	BORCS6																		
ENSG00000178999.12	223.139776	187.1107457	265.2972494	287.06238	167.6915785	218.3204383	974.6342569	1061.739164	890.9097519	AURKB																		
ENSG00000178977.3	114.9217731	86.35880571	81.38600877	67.63249789	135.7503254	131.6343819	7.774457451	8.406485861	5.643772184	LINC00324																		
ENSG00000178971.13	579.3972725	531.6463977	589.7843233	584.6453707	511.0600487	592.3547187	317.3392178	302.633491	295.0886599	CTC1																		
ENSG00000178921.13	442.4488262	447.0867337	431.2401504	541.0599832	480.7158583	518.5110411	1383.146657	1553.518587	1446.418185	PFAS																		
ENSG00000125434.10	67.03770095	62.9699625	62.36070802	57.11188711	87.83844587	80.26486704	115.9100929	109.2843162	98.36288663	SLC25A35																		
ENSG00000108961.13	17.23826596	14.39313428	14.79745614	13.52649958	6.388250609	17.65827075	14.84214604	20.17556607	12.90005071	RANGRF																		
ENSG00000265749.5	49.79943499	70.16652964	85.61385338	121.7384962	182.0651424	146.082058	8.481226311	13.45037738	14.51255704	AC135178.4																		
ENSG00000184619.3	9.576814421	5.397425357	16.91137845	21.04122157	28.74712774	38.52713618	15.5489149	10.92843162	7.256278522	KRBA2																		
ENSG00000263809.1	7.661451537	10.79485071	13.74049499	13.52649958	19.16475183	25.68475745	2.827075437	4.203242931	4.837519015	AC135178.3																		
ENSG00000161970.12	1324.473434	1187.433579	1951.150288	2275.457818	2041.04607	2765.927318	1011.386238	1221.462396	1177.129627	RPL26																		
ENSG00000166579.15	1037.169002	1001.222404	1538.935439	1077.611133	1314.382563	1138.155815	306.030916	302.633491	312.8262296	NDEL1																		
ENSG00000133026.12	314.119513	330.1425177	336.1136466	413.3097094	325.8007811	418.9826059	2004.396485	2184.845675	2074.489404	MYH10																		
ENSG00000065320.8	50.75711643	43.17940285	60.24678571	141.2767734	83.04725792	99.52843513	166.7974508	214.3653895	156.4131148	NTN1																		
ENSG00000170310.14	17.23826596	18.89098875	24.31010652	70.63838669	86.24138322	51.3695149	119.4439372	121.894045	149.9630895	STX8																		
ENSG00000271851.1	3.830725768	8.995708928	14.79745614	3.005888795	6.388250609	12.84237873	9.18799517	20.17556607	23.3813419	AC087501.4																		
ENSG00000154914.16	74.69915248	67.46781696	51.79109649	27.05299916	27.15006509	38.52713618	167.5042196	173.1736087	203.9820518	USP43																		
ENSG00000065325.12	18.1959474	16.19227607	24.31010652	49.59716512	12.77650122	65.81719097	157.6094556	143.7509082	163.6693933	GLP2R																		
ENSG00000109063.14	65.12233806	82.76052214	87.72777569	172.8386057	242.7535231	183.0038968	24.03014121	38.66983496	34.66888627	MYH3																		
ENSG00000133028.10	1182.736581	1173.040444	1402.58745	1447.335455	1266.470683	1332.396793	853.7767819	793.5722653	821.5719793	SCO1																		
ENSG00000170222.11	203.0284657	212.2987307	288.5503947	332.1507119	300.2477786	319.4541708	45.23320699	36.1478892	41.92516479	ADPRM																		
ENSG00000187824.8	22.02667317	16.19227607	22.19618421	48.09422072	60.68838079	44.94832554	2.827075437	2.521945758	3.225012676	TMEM220																		
ENSG00000007174.17	2.873044326	6.29699625	9.512650376	10.52061078	9.582375913	3.210594682	2.120306578	4.203242931	3.225012676	DNAH9																		
ENSG00000154957.13	273.8968924	265.3734134	258.9554824	246.4828812	206.0210821	211.899249	68.55657934	74.81772416	71.75653205	ZNF18																		
ENSG00000065559.14	402.2262057	437.1914539	282.2086278	150.2944398	127.7650122	195.8462756	541.3849462	517.8395291	519.2270409	MAP2K4																		
ENSG00000006740.16	11.49217731	14.39313428	9.512650376	4.508833193	9.582375913	8.026486704	43.11290041	41.19178072	44.3439243	ARHGAP44																		
ENSG00000006744.18	1331.177204	1361.050761	1036.878891	1331.608736	1200.991114	1094.812786	1315.296847	1291.236228	1217.442285	ELAC2																		
ENSG00000153976.2	2.873044326	1.799141786	2.113922306	4.508833193	6.388250609	8.026486704	7.067688592	17.65362031	8.86878486	HS3ST3A1																		
ENSG00000236088.9	50.75711643	61.17082071	50.73413534	36.07066554	51.10600487	43.3430282	59.36858417	71.45512982	74.17529156	COX10-AS1																		
ENSG00000141028.6	6.703770095	10.79485071	5.284805764	9.017666386	7.985313261	3.210594682	5.654150874	0.840648586	6.450025353	CDRT15P1																		
ENSG00000006695.10	79.48755969	66.56824607	70.81639724	64.6266091	36.732441	61.00129895	294.7226143	305.9960853	298.3136726	COX10																		
ENSG00000223510.6	5.746088653	8.096138035	5.284805764	15.02944398	7.985313261	3.210594682	3.533844296	4.203242931	6.450025353	CDRT15																		
ENSG00000125430.8	50.75711643	31.48498125	22.19618421	52.60305392	43.12069161	32.10594682	9.18799517	5.884540103	10.4812912	HS3ST3B1																		
ENSG00000266709.1	48.84175355	62.9699625	48.62021303	45.08833193	33.5383157	30.50064947	2.827075437	5.884540103	2.418759507	AC005224.3																		
ENSG00000109099.13	201.1131028	224.8927232	190.2530075	175.8444945	162.9003905	86.6860564	394.3770234	379.9731609	325.7262803	PMP22																		
ENSG00000175106.16	36.3918948	41.38026107	62.36070802	94.68549705	110.197323	107.5549218	19.78952806	22.69751183	14.51255704	TVP23C																		
ENSG00000221926.11	301.6696543	286.9631148	289.6073559	369.7243218	293.859528	319.4541708	421.2342401	391.7422411	438.601724	TRIM16																		
ENSG00000187607.15	364.8766294	367.9244952	348.7971804	303.5947683	289.0683401	250.4263852	115.9100929	110.1249648	119.325469	ZNF286A																		
ENSG00000233966.1	19.15362884	19.79055964	35.9366792	45.08833193	35.13537835	40.13243352	11.30830175	15.13167455	17.73756972	UBE2SP1																		
ENSG00000170425.3	238.4626791	237.4867157	251.5567544	156.3062174	142.138576	113.9761112	305.3241472	317.7651656	387.0015212	ADORA2B																		
ENSG00000214941.7	118.7524988	78.26266767	99.35434837	102.200219	108.6002604	102.7390298	160.436531	142.9102596	146.7380768	ZSWIM7																		
ENSG00000011295.15	612.9161229	533.4455394	412.2148496	429.8420977	303.4419039	431.8249847	731.5057693	698.5789751	610.333649	TTC19																		
ENSG00000141027.20	621.5352559	588.3193639	565.4742168	529.036428	571.7484295	587.5388267	1795.192902	1927.607208	1897.91996	NCOR1																		
ENSG00000108474.16	152.2713493	176.315895	232.5314536	297.5829907	239.5593978	252.0316825	77.03780565	81.54291285	70.14402571	PIGL																		
ENSG00000166582.9	581.3126353	559.5330953	690.1956328	1181.314297	958.2375913	924.6512683	679.9116426	667.4749774	524.0645599	CENPV																		
ENSG00000170315.13	3781.884015	3875.351406	4069.300438	7884.44631	6308.397476	8591.551368	3647.634082	3467.675418	3857.921414	UBB																		
ENSG00000187688.14	1.915362884	12.5939925	4.227844611	21.04122157	35.13537835	19.26356809	7.067688592	5.043891517	15.31881021	TRPV2																		
ENSG00000175061.17	6874.237391	5634.912073	9994.624661	9488.087982	6544.762749	12071.836	6711.477087	6339.330988	7571.523511	SNHG29																		
ENSG00000266651.1	3.830725768	10.79485071	10.56961153	3.005888795	15.97062652	12.84237873	5.654150874	5.043891517	6.450025353	AC093484.4																		
ENSG00000181350.11	31.60348759	33.28412303	54.96197995	151.7973842	236.3652725	184.6091942	53.00766444	64.72994113	66.91901304	LRRC75A																		
ENSG00000141040.14	172.3826596	142.1322011	126.8353383	138.2708846	130.9591375	181.3985995	62.19565961	72.29577841	73.36903839	ZNF287																		
ENSG00000197566.9	24.89971749	30.58541036	23.25314536	9.017666386	3.194125304	6.421189363	44.52643813	57.16410386	39.50640529	ZNF624																		
ENSG00000205312.8	5.746088653	6.29699625	4.227844611	3.005888795	1.597062652	8.026486704	3.533844296	4.203242931	2.418759507	KRT17P4																		
ENSG00000283033.1	2.873044326	7.196567142	4.227844611	3.005888795	3.194125304	1.605297341	2.120306578	0.840648586	7.256278522	AC022596.2																		
ENSG00000260328.1	11.49217731	18.89098875	24.31010652	19.53827717	22.35887713	16.05297341	7.774457451	15.13167455	13.70630387	AC104024.2																		
ENSG00000133030.20	976.8350709	1164.944306	770.5246804	1181.314297	1162.661611	1244.105439	6233.701338	7096.755364	5875.166843	MPRIP																		
ENSG00000278864.1	25.85739894	36.88240661	8.455689223	6.011777591	11.17943857	11.23708139	42.40613155	80.70226427	78.2065574	AC055811.4																		
ENSG00000179598.5	1089.841481	892.3743257	956.5498433	804.0752527	769.7841984	741.6473714	118.0303995	126.0972879	88.6878486	PLD6																		
ENSG00000264187.1	49.79943499	40.48069018	57.07590225	28.55594356	30.34419039	25.68475745	1.413537718	1.681297172	3.225012676	AC055811.2																		
ENSG00000154803.12	3036.807853	2981.177939	3497.484455	2249.907763	2459.476484	2513.895636	625.4904404	602.7450362	782.065574	FLCN																		
ENSG00000141030.12	1102.29134	1136.158038	999.8852506	1322.59107	1276.053059	1146.182301	1807.207973	1885.574779	1685.069123	COPS3																		
ENSG00000205309.13	38.30725768	46.77768643	33.82275689	72.14133109	60.68838079	70.63308299	139.2334653	172.3329602	131.4192666	NT5M																		
ENSG00000215030.5	79.48755969	61.17082071	93.01258145	132.259107	146.929764	186.2144915	53.00766444	68.09253548	66.11275987	RPL13P12																		
ENSG00000141026.5	622.4929374	597.3150728	747.2715351	713.8985889	723.4693815	744.8579661	414.8733204	388.3796468	373.2952173	MED9																		
ENSG00000108551.4	155.1443936	193.407742	194.4808521	616.207203	710.6928802	597.1706108	12.72183947	8.406485861	6.450025353	RASD1																		
ENSG00000133027.17	56.50320508	80.06180946	137.4049499	357.7007666	376.9067859	329.0859549	433.9560796	455.6315337	391.032787	PEMT																		
ENSG00000108557.18	351.4690892	380.5184877	213.5061529	249.48877	247.5447111	248.8210878	1959.870047	1960.392503	2013.214163	RAI1																		
ENSG00000072310.16	3140.237449	2949.692958	2483.858709	2762.411803	1962.79	2757.900831	5218.074488	5312.899064	4876.219167	SREBF1																		
ENSG00000175662.17	335.1885047	286.0635439	256.8415601	184.8621609	269.9035882	245.6104931	1146.37909	1061.739164	1247.273653	TOM1L2																		
ENSG00000171962.17	33.51885047	26.08755589	43.33540727	27.05299916	39.92656631	33.71124416	33.92490524	44.55437506	41.11891162	DRC3																		
ENSG00000171953.15	580.3549539	578.4240841	587.670401	643.2602022	720.2752562	585.9335294	317.3392178	260.6010617	274.1260775	ATPAF2																		
ENSG00000141034.9	533.4285632	444.388021	433.3540727	225.4416596	247.5447111	178.1880048	363.9859625	311.8806255	363.6201793	GID4																		
ENSG00000108591.9	667.5039651	666.5820316	768.4107581	775.5193092	795.3372008	801.043373	636.7987422	642.2555198	657.902586	DRG2																		
ENSG00000091536.16	2.873044326	5.397425357	5.284805764	9.017666386	25.55300244	17.65827075	4.240613155	5.884540103	3.225012676	MYO15A																		
